,Unnamed: 0,date,prix,chambres,salles_de_bain,m2_habitable,m2_Lot,étages,vue_sur_l-eau,vue,condition,état,m2_above,m2_cave,yr_renovated,zipcode,lat,long,m2_habitable15,m2_lot15
10703,10703,20150317T000000,222000.0,3,1.0,330.0,2506.67,1.0,0,0,4,7,330.0,0.0,1958,98002,47.28,-122.21,330.0,2480.0
10704,10704,20140814T000000,375000.0,3,2.0,1040.0,14082.33,1.0,0,0,4,7,716.67,323.33,1980,98042,47.39,-122.14,700.0,14472.0
10705,10705,20150430T000000,300000.0,3,2.5,546.67,1902.33,2.0,0,0,3,7,546.67,0.0,1995,98031,47.4,-122.21,616.67,1942.33
10706,10706,20141118T000000,456700.0,3,1.75,940.0,2959.67,1.0,0,0,5,7,513.33,426.67,1957,98146,47.51,-122.38,546.67,2616.67
10707,10707,20150319T000000,925500.0,3,2.75,656.67,1733.33,1.5,0,3,3,8,656.67,0.0,2002,98136,47.54,-122.39,713.33,1733.33
10708,10708,20140723T000000,375000.0,5,2.5,946.67,5199.33,1.0,0,0,4,8,490.0,456.67,1975,98059,47.47,-122.12,856.67,4976.67
10709,10709,20141014T000000,420000.0,3,2.5,790.0,5125.0,2.0,0,2,3,9,790.0,0.0,1993,98042,47.38,-122.15,816.67,3266.67
10710,10710,20141017T000000,575000.0,3,2.5,870.0,2433.67,2.0,0,0,3,8,870.0,0.0,2004,98072,47.76,-122.14,820.0,2393.67
10711,10711,20150428T000000,335000.0,3,2.0,446.67,650.33,1.0,0,0,3,6,223.33,223.33,1915,98144,47.58,-122.31,506.67,749.33
10712,10712,20150218T000000,428000.0,4,2.0,433.33,2400.0,1.0,0,0,3,7,433.33,0.0,1958,98122,47.62,-122.29,513.33,2200.0
10713,10713,20141001T000000,655000.0,4,2.5,1113.33,11412.67,1.0,0,0,4,8,686.67,426.67,1977,98077,47.77,-122.08,800.0,12196.67
10714,10714,20140627T000000,738000.0,3,3.0,876.67,1632.0,2.0,0,0,3,9,876.67,0.0,2006,98052,47.69,-122.13,960.0,1657.33
10715,10715,20140819T000000,415000.0,5,1.75,653.33,1249.33,1.0,0,0,3,7,326.67,326.67,1965,98133,47.7,-122.35,470.0,1281.33
10716,10716,20140825T000000,392000.0,3,1.0,363.33,2041.67,1.0,0,0,4,6,263.33,100.0,1945,98126,47.53,-122.37,350.0,2041.67
10717,10717,20141106T000000,555000.0,2,1.0,516.67,1533.33,1.0,0,0,4,7,350.0,166.67,1941,98117,47.69,-122.38,516.67,1533.33
10718,10718,20150306T000000,260000.0,3,2.5,590.0,892.33,2.0,0,0,3,7,590.0,0.0,2005,98055,47.43,-122.19,516.67,599.33
10719,10719,20150309T000000,392500.0,3,1.0,463.33,3500.0,1.5,0,0,3,6,463.33,0.0,1940,98024,47.57,-121.89,450.0,3266.67
10720,10720,20140801T000000,912000.0,3,2.5,993.0,5771.0,2.0,0,2,3,11,993.0,0.0,1993,98006,47.55,-122.12,1296.67,4932.33
10721,10721,20141118T000000,135000.0,2,1.0,276.67,2536.33,1.0,0,0,3,6,276.67,0.0,1943,98146,47.51,-122.35,390.0,2536.33
10722,10722,20140813T000000,500000.0,3,2.75,520.0,25845.33,1.0,0,0,3,7,466.67,53.33,1978,98072,47.77,-122.13,736.67,13816.33
10723,10723,20141229T000000,238000.0,3,1.5,453.33,2496.0,1.0,0,0,4,7,350.0,103.33,1975,98001,47.33,-122.28,526.67,2502.67
10724,10724,20141001T000000,251000.0,4,2.0,550.0,1991.33,1.0,0,0,5,7,286.67,263.33,1972,98178,47.5,-122.26,646.67,2000.33
10725,10725,20140714T000000,406500.0,2,1.75,503.33,1773.0,2.0,0,0,4,8,503.33,0.0,1978,98052,47.66,-122.13,580.0,2053.33
10726,10726,20150312T000000,433495.0,4,2.25,1003.33,3641.67,2.0,0,0,4,9,1003.33,0.0,1988,98092,47.33,-122.2,896.67,3641.67
10727,10727,20141224T000000,265000.0,3,2.25,503.33,2023.67,1.0,0,0,4,7,383.33,120.0,1985,98042,47.36,-122.08,503.33,2423.67
10728,10728,20150206T000000,360000.0,3,1.75,650.0,2420.0,1.0,0,0,3,8,506.67,143.33,1957,98133,47.72,-122.33,650.0,2516.0
10729,10729,20140717T000000,425000.0,4,1.0,600.0,4161.67,1.0,0,0,5,7,316.67,283.33,1955,98006,47.57,-122.15,430.0,3280.0
10730,10730,20150327T000000,450000.0,2,2.75,936.67,3735.0,1.0,0,0,3,7,503.33,433.33,1968,98178,47.49,-122.24,840.0,4333.33
10731,10731,20150316T000000,449900.0,3,1.75,586.67,2755.33,1.0,0,0,5,7,586.67,0.0,1954,98133,47.77,-122.34,466.67,2839.67
10732,10732,20141017T000000,345000.0,4,2.5,680.0,1958.33,2.0,0,0,3,8,680.0,0.0,2004,98056,47.51,-122.17,743.33,1819.67
10733,10733,20141009T000000,612500.0,4,2.0,563.33,11782.0,1.0,0,0,3,7,563.33,0.0,1967,98008,47.61,-122.12,683.33,12615.33
10734,10734,20140805T000000,317000.0,3,1.75,510.0,2550.0,1.0,0,0,4,8,510.0,0.0,1977,98058,47.44,-122.13,616.67,2268.0
10735,10735,20150507T000000,585000.0,3,1.5,603.33,1293.33,1.5,0,0,4,8,436.67,166.67,1929,98117,47.68,-122.39,466.67,1293.33
10736,10736,20140618T000000,455000.0,3,1.75,393.33,4764.0,1.0,0,0,3,7,393.33,0.0,1981,98045,47.48,-121.73,493.33,4800.0
10737,10737,20141201T000000,1035000.0,4,4.0,1363.33,17302.67,2.0,0,0,3,11,1363.33,0.0,1991,98077,47.72,-122.04,1430.0,13885.0
10738,10738,20140820T000000,497000.0,4,2.25,750.0,1154.33,2.0,0,0,4,8,750.0,0.0,1968,98052,47.63,-122.11,616.67,937.0
10739,10739,20150422T000000,226750.0,3,1.75,356.67,2105.0,1.0,0,0,3,7,356.67,0.0,1992,98023,47.28,-122.36,506.67,1902.33
10740,10740,20140819T000000,385000.0,4,2.0,606.67,2367.33,1.0,0,0,3,7,406.67,200.0,1950,98155,47.74,-122.32,550.0,2728.0
10741,10741,20141211T000000,205000.0,3,0.75,360.0,1675.0,1.0,0,0,3,5,360.0,0.0,1948,98146,47.49,-122.34,456.67,2000.0
10742,10742,20140929T000000,745000.0,4,2.5,920.0,4364.33,2.0,0,0,4,9,920.0,0.0,1989,98075,47.58,-122.06,936.67,4515.0
10743,10743,20140620T000000,371000.0,4,2.5,850.0,1590.0,2.0,0,0,3,8,850.0,0.0,2005,98038,47.35,-122.0,793.33,1530.0
10744,10744,20140829T000000,545000.0,4,2.5,693.33,2834.67,2.0,0,0,3,8,693.33,0.0,1991,98029,47.57,-122.0,666.67,2257.67
10745,10745,20150508T000000,443000.0,3,1.0,426.67,1820.0,1.5,0,0,4,7,426.67,0.0,1931,98133,47.73,-122.33,463.33,1833.33
10746,10746,20150318T000000,287000.0,2,1.0,316.67,2116.67,1.0,0,0,3,7,316.67,0.0,1951,98106,47.53,-122.35,360.0,2540.0
10747,10747,20140624T000000,194000.0,3,1.0,350.0,2525.67,1.0,0,0,3,7,350.0,0.0,1983,98023,47.29,-122.36,476.67,2415.0
10748,10748,20140629T000000,265000.0,3,1.0,600.0,2550.0,1.0,0,0,5,7,600.0,0.0,1957,98056,47.49,-122.18,410.0,2550.0
10749,10749,20150408T000000,1135000.0,4,2.75,1280.0,3334.67,1.0,0,2,4,9,703.33,576.67,1963,98040,47.56,-122.22,1166.67,4039.33
10750,10750,20150508T000000,699950.0,4,3.25,1224.67,4264.33,2.0,0,1,3,9,1224.67,0.0,1987,98166,47.44,-122.34,1073.33,4366.67
10751,10751,20141015T000000,433000.0,4,1.0,570.0,2333.33,1.5,0,0,3,7,570.0,0.0,1950,98125,47.7,-122.29,676.67,2646.0
10752,10752,20141016T000000,200000.0,2,1.75,303.33,897.67,1.0,0,0,3,6,303.33,0.0,2003,98038,47.35,-122.02,453.33,897.67
10753,10753,20150409T000000,289571.0,3,1.5,446.67,8386.67,1.0,0,0,3,7,446.67,0.0,1968,98059,47.48,-122.11,480.0,7893.33
10754,10754,20140602T000000,440000.0,4,2.75,780.0,3678.0,1.0,0,0,3,8,573.33,206.67,1967,98155,47.77,-122.28,790.0,3980.33
10755,10755,20141113T000000,400000.0,3,1.5,503.33,2786.67,1.0,0,0,3,7,373.33,130.0,1960,98007,47.61,-122.13,566.67,2786.67
10756,10756,20141014T000000,589000.0,4,2.5,876.67,5000.0,2.0,0,0,5,8,876.67,0.0,1962,98027,47.53,-122.03,590.0,2900.0
10757,10757,20150324T000000,850000.0,5,2.25,1033.33,32553.67,2.0,0,0,3,9,1033.33,0.0,1986,98053,47.66,-122.06,790.0,17997.67
10758,10758,20150102T000000,520000.0,3,1.0,313.33,1000.0,1.5,0,0,3,7,313.33,0.0,1903,98122,47.6,-122.3,403.33,1166.67
10759,10759,20150423T000000,555000.0,2,2.25,456.67,416.0,2.0,0,0,3,7,400.0,56.67,2000,98102,47.64,-122.32,600.0,1120.0
10760,10760,20150309T000000,470000.0,3,2.5,826.67,1694.0,2.0,0,0,3,7,826.67,0.0,2004,98065,47.53,-121.85,826.67,1958.0
10761,10761,20141229T000000,207000.0,2,1.5,356.0,386.0,2.0,0,0,3,7,356.0,0.0,1990,98028,47.75,-122.24,359.33,426.0
10762,10762,20141113T000000,379750.0,4,2.75,796.67,3216.67,1.0,0,2,3,8,540.0,256.67,1976,98003,47.34,-122.32,796.67,3333.33
10763,10763,20150507T000000,709000.0,4,1.75,723.33,1533.33,1.0,0,0,3,7,423.33,300.0,1950,98117,47.69,-122.38,583.33,1333.33
10764,10764,20140923T000000,240000.0,3,2.5,506.67,3288.0,1.0,0,0,3,7,386.67,120.0,1993,98092,47.32,-122.17,526.67,2475.0
10765,10765,20150204T000000,445500.0,4,1.5,736.67,3499.0,1.0,0,0,4,8,550.0,186.67,1953,98166,47.43,-122.35,613.33,4232.33
10766,10766,20140909T000000,1308000.0,5,2.5,1066.67,2621.0,1.0,0,3,5,8,533.33,533.33,1959,98199,47.64,-122.39,880.0,2560.0
10767,10767,20150324T000000,210000.0,3,1.5,386.67,3375.0,1.0,0,0,4,7,386.67,0.0,1959,98059,47.49,-122.15,480.0,3339.33
10768,10768,20140811T000000,603000.0,4,2.5,890.0,1965.0,2.0,0,0,3,8,890.0,0.0,1999,98074,47.61,-122.02,940.0,2177.0
10769,10769,20150407T000000,720000.0,3,2.5,840.0,3337.33,2.0,0,0,3,10,840.0,0.0,1987,98074,47.63,-122.05,893.33,3357.0
10770,10770,20140616T000000,92000.0,2,1.0,253.33,1833.33,1.5,0,0,3,5,253.33,0.0,1947,98168,47.5,-122.33,346.67,1838.33
10771,10771,20150126T000000,600000.0,3,1.75,436.67,1666.67,2.0,0,0,4,7,436.67,0.0,1901,98107,47.67,-122.38,423.33,1583.33
10772,10772,20150408T000000,725000.0,4,2.5,916.67,4650.0,1.0,0,3,4,8,460.0,456.67,1948,98146,47.49,-122.36,820.0,4650.0
10773,10773,20141210T000000,409950.0,5,2.25,596.67,3433.33,1.0,0,0,3,7,423.33,173.33,1961,98155,47.77,-122.29,596.67,3433.33
10774,10774,20140506T000000,515000.0,3,2.5,596.67,2389.0,2.0,0,0,3,8,596.67,0.0,1989,98074,47.62,-122.04,560.0,2472.67
10775,10775,20150512T000000,495000.0,4,2.5,800.0,3880.0,1.0,0,0,5,8,600.0,200.0,1968,98058,47.45,-122.14,813.33,3607.67
10776,10776,20140624T000000,998000.0,4,2.25,806.67,3400.0,2.0,0,0,4,9,806.67,0.0,1973,98040,47.53,-122.22,796.67,3400.0
10777,10777,20140709T000000,630000.0,3,1.75,570.0,2922.33,1.0,0,0,4,8,570.0,0.0,1986,98033,47.69,-122.19,683.33,3066.67
10778,10778,20140801T000000,410000.0,3,1.75,666.67,2493.33,1.0,0,0,3,8,440.0,226.67,1972,98177,47.77,-122.36,666.67,2870.0
10779,10779,20140819T000000,602000.0,3,2.25,526.67,3860.0,1.0,0,0,4,8,526.67,0.0,1979,98006,47.55,-122.16,876.67,3336.33
10780,10780,20141112T000000,750000.0,4,2.75,770.0,3410.67,1.0,0,0,5,8,436.67,333.33,1980,98006,47.55,-122.15,940.0,3295.33
10781,10781,20140708T000000,711600.0,4,3.0,1193.33,3105.33,2.5,0,0,3,10,790.0,403.33,1991,98007,47.6,-122.13,860.0,3080.67
10782,10782,20140825T000000,1050000.0,4,4.0,1440.0,2903.0,2.0,0,0,3,11,1063.33,376.67,2006,98027,47.54,-122.07,1336.67,2773.67
10783,10783,20141217T000000,700500.0,3,2.5,853.33,11755.0,2.0,0,0,3,9,853.33,0.0,1981,98072,47.74,-122.1,940.0,11832.0
10784,10784,20150204T000000,710000.0,4,2.5,1073.33,6206.0,2.0,0,1,3,10,1073.33,0.0,1991,98056,47.53,-122.18,883.33,3965.33
10785,10785,20141204T000000,250000.0,3,2.0,553.33,4361.67,1.0,0,0,3,7,336.67,216.67,1985,98001,47.33,-122.28,553.33,2592.67
10786,10786,20141015T000000,350000.0,4,1.75,806.67,2800.0,1.0,0,0,5,7,540.0,266.67,1964,98056,47.5,-122.16,553.33,2800.0
10787,10787,20140515T000000,475000.0,7,3.5,956.67,9899.67,1.0,0,0,3,7,506.67,450.0,1961,98125,47.72,-122.33,460.0,2518.33
10788,10788,20150116T000000,200000.0,2,1.0,276.67,2400.0,1.0,0,0,2,6,276.67,0.0,1920,98118,47.56,-122.28,383.33,2200.0
10789,10789,20141030T000000,450000.0,4,2.25,570.0,2333.33,1.0,0,0,4,7,346.67,223.33,1972,98034,47.72,-122.22,593.33,2166.67
10790,10790,20140801T000000,316000.0,5,2.5,866.67,1547.0,2.0,0,0,3,7,866.67,0.0,2005,98058,47.43,-122.15,776.67,1529.67
10791,10791,20141016T000000,310000.0,1,1.0,223.33,1640.0,1.0,0,0,3,5,223.33,0.0,1920,98126,47.53,-122.37,350.0,1640.0
10792,10792,20150223T000000,392000.0,3,1.5,500.0,3991.67,1.0,0,0,4,7,500.0,0.0,1970,98045,47.47,-121.76,503.33,4625.0
10793,10793,20141006T000000,521000.0,3,3.25,486.67,418.0,3.0,0,0,3,8,486.67,0.0,2000,98103,47.65,-122.35,466.67,418.33
10794,10794,20140822T000000,495000.0,2,2.0,513.33,2370.0,1.0,0,0,3,7,320.0,193.33,1949,98117,47.69,-122.4,620.0,2355.0
10795,10795,20141121T000000,209000.0,3,1.75,416.67,2694.67,1.0,0,0,4,7,416.67,0.0,1967,98001,47.34,-122.28,446.67,2560.0
10796,10796,20140606T000000,809950.0,4,2.0,743.33,3300.0,1.5,0,0,5,9,743.33,0.0,1959,98005,47.6,-122.17,836.67,3680.33
10797,10797,20140917T000000,400000.0,2,1.75,600.0,74923.0,1.0,0,0,3,7,473.33,126.67,2008,98038,47.43,-122.06,540.0,37461.33
10798,10798,20150312T000000,415000.0,4,2.5,800.0,2430.67,1.0,0,0,3,8,510.0,290.0,1980,98133,47.77,-122.34,570.0,2636.33
10799,10799,20140702T000000,411000.0,4,2.0,790.0,25555.0,2.0,0,0,4,8,790.0,0.0,1978,98001,47.28,-122.28,703.33,6444.67
10800,10800,20140911T000000,825000.0,2,2.0,610.0,1200.0,1.0,0,0,4,7,410.0,200.0,1926,98109,47.64,-122.35,673.33,1200.0
10801,10801,20150223T000000,436000.0,3,2.25,493.33,461.33,3.0,0,0,3,8,493.33,0.0,2008,98103,47.69,-122.34,436.67,443.0
10802,10802,20140708T000000,460000.0,4,2.5,873.33,2777.0,2.0,0,0,3,9,873.33,0.0,1991,98058,47.44,-122.16,920.0,2724.67
10803,10803,20140714T000000,281000.0,3,1.0,433.33,1927.33,1.0,0,0,4,6,433.33,0.0,1959,98065,47.52,-121.82,340.0,2400.0
10804,10804,20140825T000000,976000.0,4,1.5,1040.0,2560.0,1.0,0,3,3,8,553.33,486.67,1956,98199,47.65,-122.39,966.67,2560.0
10805,10805,20150420T000000,485000.0,4,2.5,800.0,3454.67,2.0,0,0,3,8,800.0,0.0,1995,98045,47.48,-121.8,796.67,3306.0
10806,10806,20140725T000000,429000.0,3,2.5,476.67,3080.0,2.0,0,0,3,7,476.67,0.0,1984,98074,47.63,-122.06,493.33,2708.33
10807,10807,20150304T000000,729000.0,3,2.5,826.67,2476.0,2.0,0,0,3,9,826.67,0.0,1990,98006,47.55,-122.18,866.67,2774.0
10808,10808,20150409T000000,625000.0,3,2.5,760.0,1585.67,2.0,0,0,3,8,760.0,0.0,2003,98075,47.59,-122.02,760.0,1511.33
10809,10809,20150116T000000,218500.0,3,1.75,463.33,3109.33,1.0,0,0,4,7,463.33,0.0,1987,98092,47.28,-122.15,516.67,2791.33
10810,10810,20150206T000000,175000.0,3,1.0,343.33,2798.33,1.0,0,0,4,7,343.33,0.0,1960,98023,47.33,-122.34,456.67,3126.67
10811,10811,20150205T000000,442500.0,3,1.0,373.33,2733.33,1.0,0,0,4,7,373.33,0.0,1938,98125,47.73,-122.29,606.67,2401.67
10812,10812,20150321T000000,480000.0,3,2.0,433.33,1000.0,2.0,0,0,3,7,433.33,0.0,1986,98115,47.67,-122.32,556.67,1500.0
10813,10813,20141008T000000,715500.0,3,2.25,803.33,3222.67,1.0,0,1,4,8,513.33,290.0,1965,98117,47.7,-122.39,836.67,1750.0
10814,10814,20141120T000000,432500.0,3,1.75,490.0,2450.0,1.0,0,0,3,8,490.0,0.0,1963,98052,47.67,-122.15,490.0,2450.0
10815,10815,20140731T000000,875000.0,5,4.25,1573.33,6247.0,2.0,0,0,3,11,1070.0,503.33,2005,98053,47.63,-122.01,1293.33,12442.67
10816,10816,20141114T000000,605000.0,5,2.75,970.0,4444.0,2.0,0,0,4,8,970.0,0.0,1991,98146,47.5,-122.36,586.67,2966.67
10817,10817,20150113T000000,1688000.0,4,4.0,1666.67,4313.67,3.0,0,2,3,12,1666.67,0.0,2002,98006,47.55,-122.1,1520.0,4313.67
10818,10818,20150210T000000,318000.0,3,2.25,563.33,4220.67,1.0,0,0,5,7,363.33,200.0,1982,98178,47.5,-122.26,650.0,3214.0
10819,10819,20141016T000000,311300.0,2,1.0,333.33,2409.33,1.0,0,0,4,7,333.33,0.0,1947,98133,47.73,-122.35,366.67,2409.33
10820,10820,20150415T000000,325000.0,5,2.75,800.0,2634.67,1.0,0,0,3,7,483.33,316.67,1992,98188,47.47,-122.26,800.0,2491.67
10821,10821,20141117T000000,795000.0,5,3.5,1110.0,1235.0,2.0,0,0,3,9,870.0,240.0,2008,98006,47.56,-122.12,936.67,1323.67
10822,10822,20140619T000000,558000.0,4,2.25,686.67,3452.67,1.0,0,0,4,8,440.0,246.67,1962,98006,47.55,-122.17,686.67,3225.33
10823,10823,20140528T000000,370000.0,4,2.5,1030.0,6215.0,2.0,0,0,3,9,1030.0,0.0,1995,98023,47.29,-122.34,1203.33,6704.67
10824,10824,20141118T000000,598850.0,4,2.5,783.33,2415.0,2.0,0,0,3,8,783.33,0.0,1993,98074,47.63,-122.02,783.33,3139.67
10825,10825,20141023T000000,515700.0,3,2.5,726.67,3240.67,2.0,0,0,3,8,726.67,0.0,1994,98056,47.53,-122.17,813.33,3240.67
10826,10826,20140620T000000,458000.0,3,2.5,623.33,1671.0,2.0,0,0,3,8,623.33,0.0,2003,98011,47.76,-122.22,680.0,1851.67
10827,10827,20150224T000000,583500.0,3,2.25,1176.67,4333.33,2.5,0,0,4,10,1176.67,0.0,1985,98042,47.38,-122.16,986.67,4333.33
10828,10828,20140723T000000,653750.0,4,2.5,820.0,1388.67,2.0,0,0,3,9,820.0,0.0,2003,98034,47.71,-122.23,820.0,1654.67
10829,10829,20140711T000000,299000.0,3,2.5,550.0,1575.0,2.0,0,0,3,8,550.0,0.0,2011,98038,47.35,-122.06,666.67,1575.0
10830,10830,20140509T000000,532000.0,5,3.0,1160.0,19166.33,1.0,0,0,4,8,780.0,380.0,1976,98027,47.46,-122.02,673.33,13648.67
10831,10831,20140708T000000,819000.0,3,2.75,1058.67,4463.67,2.0,0,3,4,9,908.67,150.0,1985,98198,47.34,-122.33,1156.67,4259.67
10832,10832,20140718T000000,945000.0,4,2.25,806.67,3000.0,1.0,0,4,5,9,666.67,140.0,1967,98146,47.49,-122.36,800.0,3011.67
10833,10833,20141106T000000,608700.0,4,2.5,753.33,3232.0,1.0,0,0,3,9,753.33,0.0,1983,98074,47.64,-122.07,800.0,4037.0
10834,10834,20150509T000000,812000.0,4,2.0,793.33,2040.67,1.0,0,2,4,8,436.67,356.67,1949,98199,47.65,-122.4,603.33,1734.0
10835,10835,20140513T000000,464000.0,5,2.5,1133.33,2990.0,1.0,0,0,4,8,566.67,566.67,1959,98133,47.74,-122.34,630.0,2825.0
10836,10836,20140613T000000,950000.0,4,2.5,1256.67,11693.67,2.0,0,0,3,10,1256.67,0.0,1989,98053,47.69,-122.05,1333.33,11830.67
10837,10837,20141203T000000,700000.0,4,2.5,890.67,1432.33,2.0,0,0,3,8,673.33,217.33,2005,98115,47.7,-122.29,573.33,2040.0
10838,10838,20141016T000000,435000.0,3,1.0,393.33,1406.33,1.0,0,0,3,7,353.33,40.0,1939,98117,47.69,-122.38,543.33,1406.33
10839,10839,20141007T000000,229500.0,3,1.5,603.33,4800.0,1.0,0,0,4,7,603.33,0.0,1954,98001,47.29,-122.27,570.0,4000.0
10840,10840,20141117T000000,1575000.0,3,3.0,870.0,7557.33,1.5,1,4,4,8,870.0,0.0,1952,98166,47.44,-122.35,936.67,7557.33
10841,10841,20141103T000000,265000.0,3,2.25,483.33,4479.67,1.0,0,0,4,7,393.33,90.0,1963,98003,47.28,-122.3,506.67,4116.0
10842,10842,20140828T000000,995000.0,2,2.0,533.33,21489.33,1.0,0,0,3,7,533.33,0.0,1950,98072,47.73,-122.14,650.0,21489.33
10843,10843,20140709T000000,590000.0,3,2.5,883.33,3126.67,1.0,0,0,5,8,560.0,323.33,1975,98155,47.78,-122.27,770.0,3200.0
10844,10844,20140611T000000,740000.0,4,2.75,830.0,5944.33,2.0,0,2,3,9,496.67,333.33,1979,98125,47.72,-122.28,880.0,5647.67
10845,10845,20140521T000000,360000.0,2,0.75,283.33,2570.0,1.0,0,2,5,6,183.33,100.0,1909,98108,47.56,-122.3,833.33,2007.33
10846,10846,20150406T000000,548500.0,4,2.0,606.67,2400.0,1.0,0,0,3,7,433.33,173.33,1976,98136,47.52,-122.39,590.0,2716.33
10847,10847,20140507T000000,599000.0,3,1.75,653.33,1596.0,1.0,0,0,4,7,363.33,290.0,1920,98115,47.67,-122.31,653.33,1320.0
10848,10848,20140613T000000,615000.0,3,1.75,783.33,6940.0,1.0,0,0,4,8,600.0,183.33,1978,98074,47.61,-122.06,680.0,3600.0
10849,10849,20141208T000000,292000.0,3,1.75,440.0,2200.0,1.0,0,0,3,7,440.0,0.0,1988,98168,47.48,-122.33,356.67,2198.0
10850,10850,20141023T000000,899000.0,4,2.5,1240.0,10216.33,2.0,0,0,3,10,1240.0,0.0,1988,98053,47.67,-122.06,1073.33,9811.33
10851,10851,20141208T000000,500000.0,3,1.5,736.67,2166.67,1.0,0,0,4,7,343.33,393.33,1912,98136,47.54,-122.39,583.33,2123.33
10852,10852,20141113T000000,580000.0,3,2.5,636.67,3850.0,1.5,0,0,3,8,636.67,0.0,2003,98074,47.62,-122.06,743.33,3850.0
10853,10853,20140509T000000,580000.0,4,2.5,946.67,2089.33,2.0,0,0,3,9,946.67,0.0,1998,98028,47.74,-122.24,930.0,2175.33
10854,10854,20141118T000000,594000.0,3,1.0,440.0,1666.67,1.0,0,0,4,7,363.33,76.67,1920,98107,47.67,-122.36,566.67,1666.67
10855,10855,20150409T000000,500000.0,3,2.5,813.33,2533.33,1.0,0,0,3,7,473.33,340.0,1981,98052,47.7,-122.13,686.67,2566.67
10856,10856,20141006T000000,550000.0,4,2.5,806.67,2685.33,1.0,0,0,3,8,560.0,246.67,1988,98029,47.57,-122.01,720.0,2269.0
10857,10857,20150429T000000,275000.0,3,1.75,393.33,2086.67,1.0,0,0,4,8,393.33,0.0,1993,98038,47.35,-122.05,526.67,2424.0
10858,10858,20150430T000000,390000.0,3,2.25,606.67,2473.33,2.0,0,0,4,8,606.67,0.0,1983,98058,47.44,-122.16,633.33,2508.67
10859,10859,20140626T000000,1250000.0,3,3.0,1253.33,2833.33,2.5,0,3,4,10,1020.0,233.33,1910,98116,47.58,-122.4,870.0,1833.33
10860,10860,20140826T000000,250000.0,3,2.25,520.0,5113.33,2.0,0,0,3,7,520.0,0.0,1997,98168,47.5,-122.32,520.0,2753.33
10861,10861,20140929T000000,405000.0,2,2.5,596.67,1800.0,2.0,0,0,4,8,596.67,0.0,1979,98052,47.66,-122.13,566.67,1920.0
10862,10862,20140813T000000,213950.0,3,1.0,476.67,2333.33,1.0,0,0,3,6,476.67,0.0,1968,98023,47.3,-122.37,350.0,2566.67
10863,10863,20141222T000000,232000.0,3,1.5,463.33,3780.0,1.0,0,0,4,7,463.33,0.0,1963,98031,47.4,-122.19,580.0,3780.0
10864,10864,20150411T000000,207000.0,3,1.0,330.0,3600.0,1.0,0,0,4,6,330.0,0.0,1959,98002,47.29,-122.22,353.33,3454.67
10865,10865,20141211T000000,310000.0,3,1.75,626.67,10115.33,1.0,0,0,3,8,626.67,0.0,1988,98001,47.35,-122.29,753.33,1961.0
10866,10866,20140903T000000,540000.0,3,2.5,840.0,1666.67,3.0,0,0,3,9,840.0,0.0,1990,98106,47.57,-122.36,376.67,1666.67
10867,10867,20150507T000000,750000.0,4,1.5,686.67,1333.33,1.5,0,2,3,7,526.67,160.0,1990,98103,47.69,-122.35,386.67,1333.33
10868,10868,20140604T000000,392500.0,4,2.5,716.67,2434.33,2.0,0,0,3,8,716.67,0.0,2005,98056,47.51,-122.18,646.67,3189.67
10869,10869,20150204T000000,305000.0,5,2.5,833.33,4073.33,1.0,0,0,3,8,563.33,270.0,1962,98003,47.33,-122.32,710.0,4000.0
10870,10870,20140523T000000,735000.0,3,2.5,796.67,3052.33,2.0,0,0,3,9,796.67,0.0,1984,98052,47.66,-122.15,786.67,2750.0
10871,10871,20140707T000000,575000.0,4,2.5,800.0,2045.67,2.0,0,0,3,8,800.0,0.0,1990,98074,47.62,-122.04,706.67,2489.33
10872,10872,20140618T000000,175000.0,2,1.0,220.0,1666.67,1.0,0,0,3,6,220.0,0.0,1915,98106,47.57,-122.36,333.33,1666.67
10873,10873,20141203T000000,291000.0,4,2.5,526.67,2211.0,2.0,0,0,4,7,526.67,0.0,1984,98042,47.38,-122.12,530.0,2211.0
10874,10874,20140804T000000,791500.0,4,2.5,1083.33,2990.0,2.0,0,0,3,10,1083.33,0.0,1994,98075,47.59,-122.04,1080.0,2816.33
10875,10875,20140710T000000,475000.0,3,2.0,626.67,3219.67,1.0,0,0,3,8,393.33,233.33,1951,98155,47.75,-122.28,593.33,3219.67
10876,10876,20141113T000000,238950.0,2,1.0,396.67,3800.0,1.0,0,0,3,7,396.67,0.0,1951,98178,47.5,-122.26,470.0,3800.0
10877,10877,20141020T000000,470000.0,3,3.5,426.67,419.0,2.0,0,0,3,8,346.67,80.0,2000,98107,47.67,-122.37,426.67,416.33
10878,10878,20150427T000000,420000.0,4,1.75,793.33,5108.0,1.0,0,0,3,8,536.67,256.67,1978,98074,47.63,-122.05,846.67,4202.67
10879,10879,20150420T000000,440000.0,3,2.5,680.0,2535.0,2.0,0,0,3,8,680.0,0.0,1996,98045,47.49,-121.78,716.67,2515.0
10880,10880,20140820T000000,656000.0,4,1.75,480.0,1433.33,1.5,0,0,4,8,430.0,50.0,1929,98117,47.68,-122.37,546.67,1666.67
10881,10881,20140714T000000,559950.0,3,2.5,706.67,1436.67,2.0,0,0,3,7,706.67,0.0,2001,98053,47.69,-122.04,760.0,1460.0
